dataset,method,classifier,fold,kfold,fmin,gmin,max_size,svc_C,pattern_type,closed_multiset,accuracy,pattern_number,extraction_time,time
asl-bu,occurrence,SVC,4,5,0.4,2.0,0,0.1,relevant,True,0.367816091954023,160,304.6278600420337,313.8158096919942
asl-bu,occurrence,SVC,4,5,0.4,2.0,0,1,relevant,True,0.5402298850574713,160,304.6278600420337,313.81330494499707
asl-bu,occurrence,SVC,4,5,0.4,2.0,0,10,relevant,True,0.632183908045977,160,304.6278600420337,313.8054051589861
asl-bu,occurrence,SVC,4,5,0.4,2.0,0,100,relevant,True,0.6206896551724138,160,304.6278600420337,313.80325719100074
asl-bu,occurrence,SVC,4,5,0.4,2.0,0,1000,relevant,True,0.6436781609195402,160,304.6278600420337,313.8007930379972
asl-bu,occurrence,SVC,0,5,0.4,2.0,4,0.001,relevant,False,0.367816091954023,156,41.66518654799438,52.05247690301621
asl-bu,occurrence,SVC,0,5,0.4,2.0,4,0.01,relevant,False,0.367816091954023,156,41.66518654799438,52.05328530201223
asl-bu,occurrence,SVC,0,5,0.4,2.0,4,0.1,relevant,False,0.367816091954023,156,41.66518654799438,52.053655468000215
asl-bu,occurrence,SVC,0,5,0.4,2.0,4,1,relevant,False,0.6091954022988506,156,41.66518654799438,52.04952984600095
asl-bu,occurrence,SVC,0,5,0.4,2.0,4,10,relevant,False,0.7011494252873564,156,41.66518654799438,52.03910625701246
asl-bu,occurrence,SVC,0,5,0.4,2.0,4,100,relevant,False,0.7011494252873564,156,41.66518654799438,52.03687673200329
asl-bu,occurrence,SVC,0,5,0.4,2.0,4,1000,relevant,False,0.6666666666666666,156,41.66518654799438,52.03672805300448
asl-bu,occurrence,SVC,1,5,0.4,2.0,4,0.001,relevant,False,0.367816091954023,150,40.62829617303214,50.69742159699672
asl-bu,occurrence,SVC,1,5,0.4,2.0,4,0.01,relevant,False,0.367816091954023,150,40.62829617303214,50.698430698990705
asl-bu,occurrence,SVC,1,5,0.4,2.0,4,0.1,relevant,False,0.367816091954023,150,40.62829617303214,50.699479237999185
asl-bu,occurrence,SVC,1,5,0.4,2.0,4,1,relevant,False,0.5287356321839081,150,40.62829617303214,50.69561869499739
asl-bu,occurrence,SVC,1,5,0.4,2.0,4,10,relevant,False,0.6551724137931034,150,40.62829617303214,50.68840556399664
asl-bu,occurrence,SVC,1,5,0.4,2.0,4,100,relevant,False,0.6091954022988506,150,40.62829617303214,50.68512595599168
asl-bu,occurrence,SVC,1,5,0.4,2.0,4,1000,relevant,False,0.6206896551724138,150,40.62829617303214,50.68447254599596
asl-bu,occurrence,SVC,2,5,0.4,2.0,4,0.001,relevant,False,0.367816091954023,201,44.62349109900242,58.17948053299915
asl-bu,occurrence,SVC,2,5,0.4,2.0,4,0.01,relevant,False,0.367816091954023,201,44.62349109900242,58.17778776699561
asl-bu,occurrence,SVC,2,5,0.4,2.0,4,0.1,relevant,False,0.367816091954023,201,44.62349109900242,58.178237485000864
asl-bu,occurrence,SVC,2,5,0.4,2.0,4,1,relevant,False,0.5747126436781609,201,44.62349109900242,58.17314328100474
asl-bu,occurrence,SVC,2,5,0.4,2.0,4,10,relevant,False,0.6091954022988506,201,44.62349109900242,58.161232248996384
asl-bu,occurrence,SVC,2,5,0.4,2.0,4,100,relevant,False,0.5747126436781609,201,44.62349109900242,58.15536035900004
asl-bu,occurrence,SVC,2,5,0.4,2.0,4,1000,relevant,False,0.5747126436781609,201,44.62349109900242,58.153863958010334
asl-bu,occurrence,SVC,3,5,0.4,2.0,4,0.001,relevant,False,0.367816091954023,141,43.82748699300282,53.30109660800372
asl-bu,occurrence,SVC,3,5,0.4,2.0,4,0.01,relevant,False,0.367816091954023,141,43.82748699300282,53.30201826999837
asl-bu,occurrence,SVC,3,5,0.4,2.0,4,0.1,relevant,False,0.367816091954023,141,43.82748699300282,53.30239209400315
asl-bu,occurrence,SVC,3,5,0.4,2.0,4,1,relevant,False,0.5977011494252874,141,43.82748699300282,53.29928370300331
asl-bu,occurrence,SVC,3,5,0.4,2.0,4,10,relevant,False,0.7126436781609196,141,43.82748699300282,53.291293490008684
asl-bu,occurrence,SVC,3,5,0.4,2.0,4,100,relevant,False,0.6781609195402298,141,43.82748699300282,53.28907975299808
asl-bu,occurrence,SVC,3,5,0.4,2.0,4,1000,relevant,False,0.6781609195402298,141,43.82748699300282,53.289495186996646
asl-bu,occurrence,SVC,4,5,0.4,2.0,4,0.001,relevant,False,0.367816091954023,229,49.45549512699654,64.6848295640084
asl-bu,occurrence,SVC,4,5,0.4,2.0,4,0.01,relevant,False,0.367816091954023,229,49.45549512699654,64.68629218600108
asl-bu,occurrence,SVC,4,5,0.4,2.0,4,0.1,relevant,False,0.367816091954023,229,49.45549512699654,64.68720767099876
asl-bu,occurrence,SVC,4,5,0.4,2.0,4,1,relevant,False,0.5517241379310345,229,49.45549512699654,64.68104798701825
asl-bu,occurrence,SVC,4,5,0.4,2.0,4,10,relevant,False,0.6551724137931034,229,49.45549512699654,64.66901710801176
asl-bu,occurrence,SVC,4,5,0.4,2.0,4,100,relevant,False,0.6206896551724138,229,49.45549512699654,64.6644768150145
asl-bu,occurrence,SVC,4,5,0.4,2.0,4,1000,relevant,False,0.632183908045977,229,49.45549512699654,64.6653413669992
asl-bu,occurrence,SVC,0,5,0.4,2.0,4,0.001,relevant,True,0.367816091954023,70,17.83031912900333,22.083901342004538
asl-bu,occurrence,SVC,0,5,0.4,2.0,4,0.01,relevant,True,0.367816091954023,70,17.83031912900333,22.084487064013956
asl-bu,occurrence,SVC,0,5,0.4,2.0,4,0.1,relevant,True,0.5287356321839081,70,17.83031912900333,22.08504152900423
asl-bu,occurrence,SVC,0,5,0.4,2.0,4,1,relevant,True,0.6666666666666666,70,17.83031912900333,22.08257870201487
asl-bu,occurrence,SVC,0,5,0.4,2.0,4,10,relevant,True,0.6896551724137931,70,17.83031912900333,22.078696395008592
asl-bu,occurrence,SVC,0,5,0.4,2.0,4,100,relevant,True,0.6551724137931034,70,17.83031912900333,22.078208047008957
asl-bu,occurrence,SVC,0,5,0.4,2.0,4,1000,relevant,True,0.6436781609195402,70,17.83031912900333,22.078924724002718
asl-bu,occurrence,SVC,1,5,0.4,2.0,4,0.001,relevant,True,0.367816091954023,70,17.556137292005587,21.774291788009577
asl-bu,occurrence,SVC,1,5,0.4,2.0,4,0.01,relevant,True,0.367816091954023,70,17.556137292005587,21.77463289600564
asl-bu,occurrence,SVC,1,5,0.4,2.0,4,0.1,relevant,True,0.5057471264367817,70,17.556137292005587,21.774273657007143
asl-bu,occurrence,SVC,1,5,0.4,2.0,4,1,relevant,True,0.6091954022988506,70,17.556137292005587,21.77216585399583
asl-bu,occurrence,SVC,1,5,0.4,2.0,4,10,relevant,True,0.6896551724137931,70,17.556137292005587,21.769476148008835
asl-bu,occurrence,SVC,1,5,0.4,2.0,4,100,relevant,True,0.6091954022988506,70,17.556137292005587,21.769258476997493
asl-bu,occurrence,SVC,1,5,0.4,2.0,4,1000,relevant,True,0.6091954022988506,70,17.556137292005587,21.76900170800218
asl-bu,occurrence,SVC,2,5,0.4,2.0,4,0.001,relevant,True,0.367816091954023,65,17.151182785994024,21.13687777798623
asl-bu,occurrence,SVC,2,5,0.4,2.0,4,0.01,relevant,True,0.367816091954023,65,17.151182785994024,21.13636243500514
asl-bu,occurrence,SVC,2,5,0.4,2.0,4,0.1,relevant,True,0.5057471264367817,65,17.151182785994024,21.13682986899221
asl-bu,occurrence,SVC,2,5,0.4,2.0,4,1,relevant,True,0.6551724137931034,65,17.151182785994024,21.134467081996263
asl-bu,occurrence,SVC,2,5,0.4,2.0,4,10,relevant,True,0.6206896551724138,65,17.151182785994024,21.130985500989482
asl-bu,occurrence,SVC,2,5,0.4,2.0,4,100,relevant,True,0.6091954022988506,65,17.151182785994024,21.130620689989883
asl-bu,occurrence,SVC,2,5,0.4,2.0,4,1000,relevant,True,0.6206896551724138,65,17.151182785994024,21.13144149800064
asl-bu,occurrence,SVC,3,5,0.4,2.0,4,0.001,relevant,True,0.367816091954023,89,18.35975473698636,23.630403577015386
asl-bu,occurrence,SVC,3,5,0.4,2.0,4,0.01,relevant,True,0.367816091954023,89,18.35975473698636,23.6303861339984
asl-bu,occurrence,SVC,3,5,0.4,2.0,4,0.1,relevant,True,0.5172413793103449,89,18.35975473698636,23.62978102300258
asl-bu,occurrence,SVC,3,5,0.4,2.0,4,1,relevant,True,0.6666666666666666,89,18.35975473698636,23.627289784009918
asl-bu,occurrence,SVC,3,5,0.4,2.0,4,10,relevant,True,0.6896551724137931,89,18.35975473698636,23.623171544008073
asl-bu,occurrence,SVC,3,5,0.4,2.0,4,100,relevant,True,0.6896551724137931,89,18.35975473698636,23.622030876998906
asl-bu,occurrence,SVC,3,5,0.4,2.0,4,1000,relevant,True,0.7011494252873564,89,18.35975473698636,23.622380566011998
asl-bu,occurrence,SVC,4,5,0.4,2.0,4,0.001,relevant,True,0.367816091954023,93,17.103813762005302,22.585680044008768
asl-bu,occurrence,SVC,4,5,0.4,2.0,4,0.01,relevant,True,0.367816091954023,93,17.103813762005302,22.58620125502057
asl-bu,occurrence,SVC,4,5,0.4,2.0,4,0.1,relevant,True,0.5057471264367817,93,17.103813762005302,22.587193755010958
asl-bu,occurrence,SVC,4,5,0.4,2.0,4,1,relevant,True,0.6091954022988506,93,17.103813762005302,22.58326166801271
asl-bu,occurrence,SVC,4,5,0.4,2.0,4,10,relevant,True,0.6436781609195402,93,17.103813762005302,22.57922118001443
asl-bu,occurrence,SVC,4,5,0.4,2.0,4,100,relevant,True,0.6091954022988506,93,17.103813762005302,22.578028585005086
asl-bu,occurrence,SVC,4,5,0.4,2.0,4,1000,relevant,True,0.6551724137931034,93,17.103813762005302,22.579228741000406
asl-bu,occurrence,SVC,0,5,0.3,0.0,0,0.001,relevant,True,0.367816091954023,4199,472.64606729098887,743.8120980800013
asl-bu,occurrence,SVC,0,5,0.3,0.0,0,0.01,relevant,True,0.367816091954023,4199,472.64606729098887,743.8317618469882
asl-bu,occurrence,SVC,0,5,0.3,0.0,0,0.1,relevant,True,0.367816091954023,4199,472.64606729098887,743.875697283991
asl-bu,occurrence,SVC,0,5,0.3,0.0,0,1,relevant,True,0.5172413793103449,4199,472.64606729098887,743.7763204090006
asl-bu,occurrence,SVC,0,5,0.3,0.0,0,10,relevant,True,0.5862068965517241,4199,472.64606729098887,743.628074695007
asl-bu,occurrence,SVC,0,5,0.3,0.0,0,100,relevant,True,0.7126436781609196,4199,472.64606729098887,743.5729203179944
asl-bu,occurrence,SVC,0,5,0.3,0.0,0,1000,relevant,True,0.7126436781609196,4199,472.64606729098887,743.5384231609933
asl-bu,occurrence,SVC,1,5,0.3,0.0,0,0.001,relevant,True,0.367816091954023,3585,233.13011082002777,465.1445231260004
asl-bu,occurrence,SVC,1,5,0.3,0.0,0,0.01,relevant,True,0.367816091954023,3585,233.13011082002777,465.21465957500914
asl-bu,occurrence,SVC,1,5,0.3,0.0,0,0.1,relevant,True,0.367816091954023,3585,233.13011082002777,465.2342574229988
asl-bu,occurrence,SVC,1,5,0.3,0.0,0,1,relevant,True,0.5747126436781609,3585,233.13011082002777,465.139165909015
asl-bu,occurrence,SVC,1,5,0.3,0.0,0,10,relevant,True,0.6781609195402298,3585,233.13011082002777,465.0411233640043
asl-bu,occurrence,SVC,1,5,0.3,0.0,0,100,relevant,True,0.632183908045977,3585,233.13011082002777,464.9662787670095
asl-bu,occurrence,SVC,1,5,0.3,0.0,0,1000,relevant,True,0.6206896551724138,3585,233.13011082002777,464.9831170710095
asl-bu,occurrence,SVC,2,5,0.3,0.0,0,0.001,relevant,True,0.367816091954023,3504,671.5607597329945,898.5697574720107
asl-bu,occurrence,SVC,2,5,0.3,0.0,0,0.01,relevant,True,0.367816091954023,3504,671.5607597329945,898.5688103499997
asl-bu,occurrence,SVC,2,5,0.3,0.0,0,0.1,relevant,True,0.367816091954023,3504,671.5607597329945,898.6308096220018
asl-bu,occurrence,SVC,2,5,0.3,0.0,0,1,relevant,True,0.6206896551724138,3504,671.5607597329945,898.5590709709941
asl-bu,occurrence,SVC,2,5,0.3,0.0,0,10,relevant,True,0.6666666666666666,3504,671.5607597329945,898.4126274509908
asl-bu,occurrence,SVC,2,5,0.3,0.0,0,100,relevant,True,0.7126436781609196,3504,671.5607597329945,898.406307333993
asl-bu,occurrence,SVC,2,5,0.3,0.0,0,1000,relevant,True,0.6666666666666666,3504,671.5607597329945,898.366298620007
asl-bu,occurrence,SVC,3,5,0.3,0.0,0,0.001,relevant,True,0.367816091954023,4933,880.600391487038,1200.152036052983
asl-bu,occurrence,SVC,3,5,0.3,0.0,0,0.01,relevant,True,0.367816091954023,4933,880.600391487038,1200.202778655992
asl-bu,occurrence,SVC,3,5,0.3,0.0,0,0.1,relevant,True,0.367816091954023,4933,880.600391487038,1200.2510240249976
asl-bu,occurrence,SVC,3,5,0.3,0.0,0,1,relevant,True,0.4482758620689655,4933,880.600391487038,1200.1559734539915
asl-bu,occurrence,SVC,3,5,0.3,0.0,0,10,relevant,True,0.6206896551724138,4933,880.600391487038,1200.0084330840036
asl-bu,occurrence,SVC,3,5,0.3,0.0,0,100,relevant,True,0.5747126436781609,4933,880.600391487038,1199.9417051749915
asl-bu,occurrence,SVC,3,5,0.3,0.0,0,1000,relevant,True,0.5977011494252874,4933,880.600391487038,1199.8972329729877
asl-bu,occurrence,SVC,0,5,0.3,0.0,4,0.001,relevant,False,0.367816091954023,6069,142.74152742001752,536.8055496759916
asl-bu,occurrence,SVC,0,5,0.3,0.0,4,0.01,relevant,False,0.367816091954023,6069,142.74152742001752,536.8472286049946
asl-bu,occurrence,SVC,0,5,0.3,0.0,4,0.1,relevant,False,0.367816091954023,6069,142.74152742001752,536.91226843599
asl-bu,occurrence,SVC,0,5,0.3,0.0,4,1,relevant,False,0.4367816091954023,6069,142.74152742001752,536.7939635489893
asl-bu,occurrence,SVC,0,5,0.3,0.0,4,10,relevant,False,0.5402298850574713,6069,142.74152742001752,536.6360120280006
asl-bu,occurrence,SVC,0,5,0.3,0.0,4,100,relevant,False,0.5977011494252874,6069,142.74152742001752,536.5471759679931
asl-bu,occurrence,SVC,0,5,0.3,0.0,4,1000,relevant,False,0.6206896551724138,6069,142.74152742001752,536.5207272999833
asl-bu,occurrence,SVC,1,5,0.3,0.0,4,0.001,relevant,False,0.367816091954023,5736,162.28104567299306,535.531036336004
asl-bu,occurrence,SVC,1,5,0.3,0.0,4,0.01,relevant,False,0.367816091954023,5736,162.28104567299306,535.5783621470036
asl-bu,occurrence,SVC,1,5,0.3,0.0,4,0.1,relevant,False,0.367816091954023,5736,162.28104567299306,535.6410939699999
asl-bu,occurrence,SVC,1,5,0.3,0.0,4,1,relevant,False,0.4367816091954023,5736,162.28104567299306,535.5171671919961
asl-bu,occurrence,SVC,1,5,0.3,0.0,4,10,relevant,False,0.6206896551724138,5736,162.28104567299306,535.342668569996
asl-bu,occurrence,SVC,1,5,0.3,0.0,4,100,relevant,False,0.632183908045977,5736,162.28104567299306,535.2480081459944
asl-bu,occurrence,SVC,1,5,0.3,0.0,4,1000,relevant,False,0.6091954022988506,5736,162.28104567299306,535.2197121610079
asl-bu,occurrence,SVC,2,5,0.3,0.0,4,0.001,relevant,False,0.367816091954023,5615,127.36785302800126,494.18159333700896
asl-bu,occurrence,SVC,2,5,0.3,0.0,4,0.01,relevant,False,0.367816091954023,5615,127.36785302800126,494.2132893119997
asl-bu,occurrence,SVC,2,5,0.3,0.0,4,0.1,relevant,False,0.367816091954023,5615,127.36785302800126,494.2764691130142
asl-bu,occurrence,SVC,2,5,0.3,0.0,4,1,relevant,False,0.45977011494252873,5615,127.36785302800126,494.1859888790059
asl-bu,occurrence,SVC,2,5,0.3,0.0,4,10,relevant,False,0.7011494252873564,5615,127.36785302800126,494.02624546301377
asl-bu,occurrence,SVC,2,5,0.3,0.0,4,100,relevant,False,0.6666666666666666,5615,127.36785302800126,493.89935109901126
asl-bu,occurrence,SVC,2,5,0.3,0.0,4,1000,relevant,False,0.6091954022988506,5615,127.36785302800126,493.87397561701073
asl-bu,occurrence,SVC,3,5,0.3,0.0,4,0.001,relevant,False,0.367816091954023,5471,141.76247092203994,499.3857113829872
asl-bu,occurrence,SVC,3,5,0.3,0.0,4,0.01,relevant,False,0.367816091954023,5471,141.76247092203994,499.42842921499687
asl-bu,occurrence,SVC,3,5,0.3,0.0,4,0.1,relevant,False,0.367816091954023,5471,141.76247092203994,499.47827211198455
asl-bu,occurrence,SVC,3,5,0.3,0.0,4,1,relevant,False,0.6091954022988506,5471,141.76247092203994,499.3896224209893
asl-bu,occurrence,SVC,3,5,0.3,0.0,4,10,relevant,False,0.6206896551724138,5471,141.76247092203994,499.20493900298607
asl-bu,occurrence,SVC,3,5,0.3,0.0,4,100,relevant,False,0.7011494252873564,5471,141.76247092203994,499.1020060719893
asl-bu,occurrence,SVC,3,5,0.3,0.0,4,1000,relevant,False,0.6896551724137931,5471,141.76247092203994,499.1088374139799
asl-bu,occurrence,SVC,4,5,0.3,0.0,4,0.001,relevant,False,0.367816091954023,7812,183.5515258719679,693.5479810019897
asl-bu,occurrence,SVC,4,5,0.3,0.0,4,0.01,relevant,False,0.367816091954023,7812,183.5515258719679,693.5428768379934
asl-bu,occurrence,SVC,4,5,0.3,0.0,4,0.1,relevant,False,0.367816091954023,7812,183.5515258719679,693.6588174229983
asl-bu,occurrence,SVC,4,5,0.3,0.0,4,1,relevant,False,0.42528735632183906,7812,183.5515258719679,693.5077410560043
asl-bu,occurrence,SVC,4,5,0.3,0.0,4,10,relevant,False,0.6436781609195402,7812,183.5515258719679,693.284635197997
asl-bu,occurrence,SVC,4,5,0.3,0.0,4,100,relevant,False,0.6781609195402298,7812,183.5515258719679,693.1414985279989
asl-bu,occurrence,SVC,4,5,0.3,0.0,4,1000,relevant,False,0.6666666666666666,7812,183.5515258719679,693.0950350119965
asl-bu,occurrence,SVC,0,5,0.3,0.0,4,0.001,relevant,True,0.367816091954023,999,23.34134620599798,87.10726884199539
asl-bu,occurrence,SVC,0,5,0.3,0.0,4,0.01,relevant,True,0.367816091954023,999,23.34134620599798,87.12867676599126
asl-bu,occurrence,SVC,0,5,0.3,0.0,4,0.1,relevant,True,0.367816091954023,999,23.34134620599798,87.13482514099451
asl-bu,occurrence,SVC,0,5,0.3,0.0,4,1,relevant,True,0.5517241379310345,999,23.34134620599798,87.09653130300285
asl-bu,occurrence,SVC,0,5,0.3,0.0,4,10,relevant,True,0.6551724137931034,999,23.34134620599798,87.05663019900385
asl-bu,occurrence,SVC,0,5,0.3,0.0,4,100,relevant,True,0.6436781609195402,999,23.34134620599798,87.0524383129814
asl-bu,occurrence,SVC,0,5,0.3,0.0,4,1000,relevant,True,0.6436781609195402,999,23.34134620599798,87.04945352699724
asl-bu,occurrence,SVC,1,5,0.3,0.0,4,0.001,relevant,True,0.367816091954023,1075,22.27599856101733,91.43355917400913
asl-bu,occurrence,SVC,1,5,0.3,0.0,4,0.01,relevant,True,0.367816091954023,1075,22.27599856101733,91.42953119601589
asl-bu,occurrence,SVC,1,5,0.3,0.0,4,0.1,relevant,True,0.367816091954023,1075,22.27599856101733,91.42574698002136
asl-bu,occurrence,SVC,1,5,0.3,0.0,4,1,relevant,True,0.5862068965517241,1075,22.27599856101733,91.39176284501445
asl-bu,occurrence,SVC,1,5,0.3,0.0,4,10,relevant,True,0.6551724137931034,1075,22.27599856101733,91.35795340902405
asl-bu,occurrence,SVC,1,5,0.3,0.0,4,100,relevant,True,0.6781609195402298,1075,22.27599856101733,91.3659218630055
asl-bu,occurrence,SVC,1,5,0.3,0.0,4,1000,relevant,True,0.6551724137931034,1075,22.27599856101733,91.35954866501561
asl-bu,occurrence,SVC,2,5,0.3,0.0,4,0.001,relevant,True,0.367816091954023,1123,22.295537083016825,94.25231173800421
asl-bu,occurrence,SVC,2,5,0.3,0.0,4,0.01,relevant,True,0.367816091954023,1123,22.295537083016825,94.28604995099886
asl-bu,occurrence,SVC,2,5,0.3,0.0,4,0.1,relevant,True,0.367816091954023,1123,22.295537083016825,94.28006698800891
asl-bu,occurrence,SVC,2,5,0.3,0.0,4,1,relevant,True,0.5977011494252874,1123,22.295537083016825,94.24177451699506
asl-bu,occurrence,SVC,2,5,0.3,0.0,4,10,relevant,True,0.6436781609195402,1123,22.295537083016825,94.19758519399329
asl-bu,occurrence,SVC,2,5,0.3,0.0,4,100,relevant,True,0.6551724137931034,1123,22.295537083016825,94.19073300900345
asl-bu,occurrence,SVC,2,5,0.3,0.0,4,1000,relevant,True,0.6551724137931034,1123,22.295537083016825,94.19588733800629
asl-bu,occurrence,SVC,3,5,0.3,0.0,4,0.001,relevant,True,0.367816091954023,1095,24.59481206802593,94.43221739499131
asl-bu,occurrence,SVC,3,5,0.3,0.0,4,0.01,relevant,True,0.367816091954023,1095,24.59481206802593,94.44814390498505
asl-bu,occurrence,SVC,3,5,0.3,0.0,4,0.1,relevant,True,0.367816091954023,1095,24.59481206802593,94.46639004399185
asl-bu,occurrence,SVC,3,5,0.3,0.0,4,1,relevant,True,0.6091954022988506,1095,24.59481206802593,94.42194309098704
asl-bu,occurrence,SVC,3,5,0.3,0.0,4,10,relevant,True,0.6666666666666666,1095,24.59481206802593,94.38118800098891
asl-bu,occurrence,SVC,3,5,0.3,0.0,4,100,relevant,True,0.5862068965517241,1095,24.59481206802593,94.37054769898532
asl-bu,occurrence,SVC,3,5,0.3,0.0,4,1000,relevant,True,0.5747126436781609,1095,24.59481206802593,94.36976833500376
asl-bu,occurrence,SVC,4,5,0.3,0.0,4,0.001,relevant,True,0.367816091954023,954,23.61460857700149,84.51490917500632
asl-bu,occurrence,SVC,4,5,0.3,0.0,4,0.01,relevant,True,0.367816091954023,954,23.61460857700149,84.52757631299028
asl-bu,occurrence,SVC,4,5,0.3,0.0,4,0.1,relevant,True,0.367816091954023,954,23.61460857700149,84.54801986299572
asl-bu,occurrence,SVC,4,5,0.3,0.0,4,1,relevant,True,0.6896551724137931,954,23.61460857700149,84.52020610998443
asl-bu,occurrence,SVC,4,5,0.3,0.0,4,10,relevant,True,0.7701149425287356,954,23.61460857700149,84.48306184398825
asl-bu,occurrence,SVC,4,5,0.3,0.0,4,100,relevant,True,0.7471264367816092,954,23.61460857700149,84.47222351199889
asl-bu,occurrence,SVC,4,5,0.3,0.0,4,1000,relevant,True,0.7471264367816092,954,23.61460857700149,84.46966536898981
asl-bu,occurrence,SVC,0,5,0.3,1.0,0,0.001,relevant,True,0.367816091954023,1289,745.082709727998,834.1320097979915
asl-bu,occurrence,SVC,0,5,0.3,1.0,0,0.01,relevant,True,0.367816091954023,1289,745.082709727998,834.133971504998
asl-bu,occurrence,SVC,0,5,0.3,1.0,0,0.1,relevant,True,0.367816091954023,1289,745.082709727998,834.1584120760235
asl-bu,occurrence,SVC,0,5,0.3,1.0,0,1,relevant,True,0.5172413793103449,1289,745.082709727998,834.1464681539946
asl-bu,occurrence,SVC,0,5,0.3,1.0,0,10,relevant,True,0.6206896551724138,1289,745.082709727998,834.0730014070141
asl-bu,occurrence,SVC,0,5,0.3,1.0,0,100,relevant,True,0.6551724137931034,1289,745.082709727998,834.042938729006
asl-bu,occurrence,SVC,0,5,0.3,1.0,0,1000,relevant,True,0.6666666666666666,1289,745.082709727998,834.0312519029976
asl-bu,occurrence,SVC,1,5,0.3,1.0,0,0.001,relevant,True,0.367816091954023,1063,1263.7705413870135,1337.2883250639716
asl-bu,occurrence,SVC,1,5,0.3,1.0,0,0.01,relevant,True,0.367816091954023,1063,1263.7705413870135,1337.2935710200109
asl-bu,occurrence,SVC,1,5,0.3,1.0,0,0.1,relevant,True,0.367816091954023,1063,1263.7705413870135,1337.306547043001
asl-bu,occurrence,SVC,1,5,0.3,1.0,0,1,relevant,True,0.6206896551724138,1063,1263.7705413870135,1337.309909047006
asl-bu,occurrence,SVC,1,5,0.3,1.0,0,10,relevant,True,0.6436781609195402,1063,1263.7705413870135,1337.2419185059844
asl-bu,occurrence,SVC,1,5,0.3,1.0,0,100,relevant,True,0.6896551724137931,1063,1263.7705413870135,1337.2109580249817
asl-bu,occurrence,SVC,1,5,0.3,1.0,0,1000,relevant,True,0.6666666666666666,1063,1263.7705413870135,1337.204579940997
asl-bu,occurrence,SVC,2,5,0.3,1.0,0,0.001,relevant,True,0.367816091954023,884,480.5841475779889,541.6210680100194
asl-bu,occurrence,SVC,2,5,0.3,1.0,0,0.01,relevant,True,0.367816091954023,884,480.5841475779889,541.6257996260247
asl-bu,occurrence,SVC,2,5,0.3,1.0,0,0.1,relevant,True,0.367816091954023,884,480.5841475779889,541.6290427719941
asl-bu,occurrence,SVC,2,5,0.3,1.0,0,1,relevant,True,0.6666666666666666,884,480.5841475779889,541.6358763700118
asl-bu,occurrence,SVC,2,5,0.3,1.0,0,10,relevant,True,0.735632183908046,884,480.5841475779889,541.5896513730113
asl-bu,occurrence,SVC,2,5,0.3,1.0,0,100,relevant,True,0.6896551724137931,884,480.5841475779889,541.5703023770184
asl-bu,occurrence,SVC,2,5,0.3,1.0,0,1000,relevant,True,0.6436781609195402,884,480.5841475779889,541.5614442339865
asl-bu,occurrence,SVC,3,5,0.3,1.0,0,0.001,relevant,True,0.367816091954023,804,249.89509847099544,305.1716806119948
asl-bu,occurrence,SVC,3,5,0.3,1.0,0,0.01,relevant,True,0.367816091954023,804,249.89509847099544,305.1874289929983
asl-bu,occurrence,SVC,3,5,0.3,1.0,0,0.1,relevant,True,0.367816091954023,804,249.89509847099544,305.20097958500264
asl-bu,occurrence,SVC,3,5,0.3,1.0,0,1,relevant,True,0.6781609195402298,804,249.89509847099544,305.18049381498713
asl-bu,occurrence,SVC,3,5,0.3,1.0,0,10,relevant,True,0.6666666666666666,804,249.89509847099544,305.1326742400124
asl-bu,occurrence,SVC,3,5,0.3,1.0,0,100,relevant,True,0.6206896551724138,804,249.89509847099544,305.11715145999915
asl-bu,occurrence,SVC,3,5,0.3,1.0,0,1000,relevant,True,0.632183908045977,804,249.89509847099544,305.110215593013
asl-bu,occurrence,SVC,0,5,0.3,1.0,4,0.001,relevant,False,0.367816091954023,1078,114.83866316909553,186.08568351098802
asl-bu,occurrence,SVC,0,5,0.3,1.0,4,0.01,relevant,False,0.367816091954023,1078,114.83866316909553,186.08010749900131
asl-bu,occurrence,SVC,0,5,0.3,1.0,4,0.1,relevant,False,0.367816091954023,1078,114.83866316909553,186.0846210429736
asl-bu,occurrence,SVC,0,5,0.3,1.0,4,1,relevant,False,0.6206896551724138,1078,114.83866316909553,186.07159075399977
asl-bu,occurrence,SVC,0,5,0.3,1.0,4,10,relevant,False,0.6781609195402298,1078,114.83866316909553,186.03496809198987
asl-bu,occurrence,SVC,0,5,0.3,1.0,4,100,relevant,False,0.7241379310344828,1078,114.83866316909553,186.0157913500152
asl-bu,occurrence,SVC,0,5,0.3,1.0,4,1000,relevant,False,0.6781609195402298,1078,114.83866316909553,186.00893254298717
asl-bu,occurrence,SVC,1,5,0.3,1.0,4,0.001,relevant,False,0.367816091954023,1372,140.07881958803046,230.54599634098122
asl-bu,occurrence,SVC,1,5,0.3,1.0,4,0.01,relevant,False,0.367816091954023,1372,140.07881958803046,230.56746667498373
asl-bu,occurrence,SVC,1,5,0.3,1.0,4,0.1,relevant,False,0.367816091954023,1372,140.07881958803046,230.56409028099733
asl-bu,occurrence,SVC,1,5,0.3,1.0,4,1,relevant,False,0.5862068965517241,1372,140.07881958803046,230.54099698498612
asl-bu,occurrence,SVC,1,5,0.3,1.0,4,10,relevant,False,0.6781609195402298,1372,140.07881958803046,230.48674081498757
asl-bu,occurrence,SVC,1,5,0.3,1.0,4,100,relevant,False,0.7011494252873564,1372,140.07881958803046,230.4813801809796
